coitem,Level 1,Level 2,Level 3,week,year
MY-RREMEEM-W,,,,23,2023
MY-RREMSCMWN1-W,Order Management,Alignment NPD/PIPO,Alignment NPD/PIPO,23,2023
MY-RREMSCMWN2-W,,,,23,2023
MY-RSRMCD-W,,,,23,2023
MY-SRMAN1-EM,,,,23,2023
MY-SRMASRM-W,Demand Opportunity,Over Perform,Over Perform,23,2023
MY-SRMASSE-EM,Demand Opportunity,Alignment NPD/PIPO,Alignment NPD/PIPO,23,2023
MY-SRMBRSR-L,,,,23,2023
MY-SRMBSS-EM,Order Management,Alignment NPD/PIPO,Alignment NPD/PIPO,23,2023
MY-SRMCAB-W,Demand Opportunity,Packaging Material,,23,2023
MY-SRMCDSI-W,Order Management,Alignment NPD/PIPO,Alignment NPD/PIPO,23,2023
MY-SRMCLA-W,,,,23,2023
MY-SRMCSAE-W,,,,23,2023
MY-SRMCSRO-W,Demand Opportunity,Over Perform,,23,2023
MY-SRMELB-W,Supply,Packaging Material,,23,2023
MY-SRMFS-KA,,,,23,2023
MY-SRMH-MO,,,,23,2023
MY-SRMMPAOC-EM,Order Management,Alignment NPD/PIPO,Alignment NPD/PIPO,23,2023
MY-SRMNFSFS-KA,,,,23,2023
MY-SRMRABS-KA,,,,23,2023
MY-SRMRBSS-EM,Order Management,Alignment NPD/PIPO,Alignment NPD/PIPO,23,2023
MY-SRMRCAB-W,,,,23,2023
MY-SRMRCSAE-W,,,,23,2023
MY-SRMRCSRO-W,,,,23,2023
MY-SRMRIH-W,Order Management,Alignment NPD/PIPO,Alignment NPD/PIPO,23,2023
MY-SRMRLSAN1-W,,,,23,2023
MY-SRMRRYTEN2-W,,,,23,2023
MY-SRMRRYUMS-W,,,,23,2023
MY-SRMRWSIBS-W,Order Management,Alignment NPD/PIPO,Alignment NPD/PIPO,23,2023
MY-SRMRWSPTEN2-W,,,,23,2023
MY-SRMRWSPTEN4-W,,,,23,2023
MY-SSDUVSDE-L,,,,23,2023
MY-SSPSMU-MO,,,,23,2023
MY-SSRUVSAFEN3-W,,,,23,2023
MY-SSRUVSASP-W,Order Management,Alignment NPD/PIPO,Alignment NPD/PIPO,23,2023
MY-SSRUVSLMS-W,Order Management,Alignment NPD/PIPO,Alignment NPD/PIPO,23,2023
MY-SSSB45-EM,,,,23,2023
MY-SSSB50-EM,Order Management,Alignment NPD/PIPO,Alignment NPD/PIPO,23,2023
MY-SSSBAS-EM,,,,23,2023
MY-SSSBAT30-EM,,,,23,2023
MY-SSSBSP30-EM,,,,23,2023
MY-SSUVSAFEIF-W,Order Management,Alignment NPD/PIPO,Alignment NPD/PIPO,23,2023
MY-SSUVSAMSF-W,,,,23,2023
MY-SSUVSDSIF-W,Order Management,Alignment NPD/PIPO,Alignment NPD/PIPO,23,2023
MY-SSUVSFB-W,Order Management,Alignment NPD/PIPO,Alignment NPD/PIPO,23,2023
MY-SSUVSLMSN-W,Order Management,Alignment NPD/PIPO,Alignment NPD/PIPO,23,2023
MY-TCFC-MO,Order Management,Alignment NPD/PIPO,Alignment NPD/PIPO,23,2023
MY-TCIPPF01-W,,,,23,2023
MY-TCIPPF02-W,,,,23,2023
MY-TCIPPF03-W,,,,23,2023
MY-TCIPPF04-W,,,,23,2023
MY-TCIPPF05-W,,,,23,2023
MY-TCIPPF06-W,,,,23,2023
MY-TCPC01-MO,Order Management,Alignment NPD/PIPO,Alignment NPD/PIPO,23,2023
MY-TCPC02-MO,Order Management,Alignment NPD/PIPO,Alignment NPD/PIPO,23,2023
MY-TCPC03-MO,Order Management,Alignment NPD/PIPO,Alignment NPD/PIPO,23,2023
MY-TCPC04-MO,Order Management,Alignment NPD/PIPO,Alignment NPD/PIPO,23,2023
MY-TCPC05-MO,Order Management,Alignment NPD/PIPO,Alignment NPD/PIPO,23,2023
MY-TCPC06-MO,Order Management,Alignment NPD/PIPO,Alignment NPD/PIPO,23,2023
MY-TCPC07-MO,Order Management,Alignment NPD/PIPO,Alignment NPD/PIPO,23,2023
MY-TCPC08-MO,Order Management,Alignment NPD/PIPO,Alignment NPD/PIPO,23,2023
MY-TCPMC21-MO,,,,23,2023
MY-TCPMC31-MO,,,,23,2023
MY-TCPMC41-MO,,,,23,2023
MY-TCPMC51-MO,,,,23,2023
MY-TCPMC62-MO,,,,23,2023
MY-TCPMN10-MO,,,,23,2023
MY-TCPMN20-MO,,,,23,2023
MY-TCPMN30-MO,,,,23,2023
MY-TCPMN40-MO,,,,23,2023
MY-TCPMN50-MO,,,,23,2023
MY-TCPMW12-MO,,,,23,2023
MY-TCPMW21-MO,,,,23,2023
MY-TCPMW22-MO,Supply,Packaging Material,,23,2023
MY-TCPMW30-MO,,,,23,2023
MY-TCPMW32-MO,,,,23,2023
MY-TCPMW33-MO,,,,23,2023
MY-TCPMW41-MO,,,,23,2023
MY-TCPMW42-MO,,,,23,2023
MY-TCPMW50-MO,,,,23,2023
MY-TCPMW60-MO,,,,23,2023
MY-TCR2E01-W,Distribution,Distribution,Distribution,23,2023
MY-TCR2E02-W,Distribution,Distribution,Distribution,23,2023
MY-TCR2E03-W,,,,23,2023
MY-TCR2E04-W,Distribution,Distribution,Distribution,23,2023
MY-TCR2E05-W,,,,23,2023
MY-TCR3LLF01-W,,,,23,2023
MY-TCR3LLF02-W,,,,23,2023
MY-TCR3LLF03-W,,,,23,2023
MY-TCR3LLF04-W,Order Management,Alignment NPD/PIPO,Alignment NPD/PIPO,23,2023
MY-TCR3LLF05-W,,,,23,2023
MY-TCR3LLF06-W,,,,23,2023
MY-TCR3LLF07-W,,,,23,2023
MY-TCR4LLF01-W,Order Management,Alignment NPD/PIPO,Alignment NPD/PIPO,23,2023
MY-TCR4LLF02-W,Order Management,Alignment NPD/PIPO,Alignment NPD/PIPO,23,2023
MY-TCR4LLF03-W,Order Management,Alignment NPD/PIPO,Alignment NPD/PIPO,23,2023
MY-TCR4LLF04-W,Order Management,Alignment NPD/PIPO,Alignment NPD/PIPO,23,2023
MY-TWCCLFTA-W,,,,23,2023
MY-TWCCLFTB-W,,,,23,2023
MY-TWCCLFTC-W,,,,23,2023
MY-TWCCLFTD-W,,,,23,2023
MY-TWCCLFTE-W,,,,23,2023
MY-TWCCLFTF-W,,,,23,2023
MY-TWCCLFTG-W,Demand Opportunity,Packaging Material,,23,2023
MY-TWCCLFTH-W,,,,23,2023
MY-UVSAFE-W,,,,23,2023
MY-UVSASP-W,,,,23,2023
MY-UVSESG-W,,,,23,2023
MZ-W1M1-W50ML,,,,23,2023
MZ-W1M2-W150ML,,,,23,2023
N-P1L-P450,Supply,Raw Material,,23,2023
N-P1P3P-P240,,,,23,2023
N-P1P3P-P720,,,,23,2023
P-BRGSDUV-L,,,,23,2023
P-CESR-W,,,,23,2023
P-CF24-W,,,,23,2023
P-CGK-W,,,,23,2023
P-CLBOISC-W,Order Management,Alignment NPD/PIPO,Alignment NPD/PIPO,23,2023
P-CSP-W,,,,23,2023
P-CSTK-W,Supply,Packaging Material,,23,2023
P-ETNYAP-W,Order Management,Alignment NPD/PIPO,Alignment NPD/PIPO,23,2023
P-ETNYAY-W,Order Management,Alignment NPD/PIPO,Alignment NPD/PIPO,23,2023
P-ETNYBGRD-W,Order Management,Alignment NPD/PIPO,Alignment NPD/PIPO,23,2023
P-ETNYBPRD-W,Order Management,Alignment NPD/PIPO,Alignment NPD/PIPO,23,2023
P-ETNYBYRD-W,Order Management,Alignment NPD/PIPO,Alignment NPD/PIPO,23,2023
P-FC-KA,Order Management,Alignment NPD/PIPO,Alignment NPD/PIPO,23,2023
P-HBLNFSV1N2-WL,,,,23,2023
P-HBLNFSV2N2-WL,,,,23,2023
P-HBLNFSV4N2-WL,,,,23,2023
P-HBLNFSV5N2-WL,,,,23,2023
P-HJCP2-W,Order Management,Alignment NPD/PIPO,Alignment NPD/PIPO,23,2023
P-HJCP2XG-W,Order Management,Alignment NPD/PIPO,Alignment NPD/PIPO,23,2023
P-HJCP2XG2-W,,,,23,2023
P-HJCP3-W,,,,23,2023
P-HU-KA,,,,23,2023
P-HUXG-KA,,,,23,2023
P-MAA-W,Supply,Packaging Material,,23,2023
P-MAB-W,,,,23,2023
P-NFSBETBWBL-W,,,,23,2023
P-NFSHUXG2-KA,,,,23,2023
P-NFSP1-WL,,,,23,2023
P-NFSP2-WL,,,,23,2023
P-NFSSMEB-KA,,,,23,2023
P-NFSSMOA-KA,,,,23,2023
P-RHDSSK-W,,,,23,2023
P-RPNB23-W,,,,23,2023
P-SCPHF-KA,Order Management,Alignment NPD/PIPO,Alignment NPD/PIPO,23,2023
P-SCPIW-KA,Order Management,Alignment NPD/PIPO,Alignment NPD/PIPO,23,2023
P-SCPRO-KA,Order Management,Alignment NPD/PIPO,Alignment NPD/PIPO,23,2023
P-SCPTB-KA,Order Management,Alignment NPD/PIPO,Alignment NPD/PIPO,23,2023
P-SSHUE-L,,,,23,2023
P-SSHUM-L,,,,23,2023
P-SSOTG-L,,,,23,2023
POM-BHPM-KA,Order Management,Alignment NPD/PIPO,Alignment NPD/PIPO,23,2023
POM-BHPW-KA,Order Management,Alignment NPD/PIPO,Alignment NPD/PIPO,23,2023
PRM-PCCGR-MO,,,,23,2023
PRM-PCCLC-MO,,,,23,2023
PRM-PCCPC-MO,,,,23,2023
PRM-PCCYW-MO,,,,23,2023
PRM-PR-EM20ML,Demand Opportunity,Packaging Material,,23,2023
PRM-PRI01-MO,,,,23,2023
PRM-PRI02-MO,,,,23,2023
PRM-RRIPSP-W,,,,23,2023
PRM-VCPM-MO20ML,,,,23,2023
PUFF-TWC-MO,,,,23,2023
RD-ETAP-W,Order Management,Alignment NPD/PIPO,Alignment NPD/PIPO,23,2023
RD-ETEP-W,Order Management,Alignment NPD/PIPO,Alignment NPD/PIPO,23,2023
RD-ETSU-W,,,,23,2023
REM-AMC-W,Order Management,Alignment NPD/PIPO,Alignment NPD/PIPO,23,2023
REM-CDAMG-W,,,,23,2023
REM-CO-MO,,,,23,2023
REM-EEM-W100ML,,,,23,2023
REM-EEM-W50ML,,,,23,2023
REM-GOC-TA,,,,23,2023
REM-LTWO-EM10ML,,,,23,2023
REM-NDACN1-W,,,,23,2023
REM-NDACN2-W,,,,23,2023
REM-NFSOIMW-MO,,,,23,2023
REM-OIMW-MO,,,,23,2023
REM-R2PBTUMW-W,Order Management,Alignment NPD/PIPO,Alignment NPD/PIPO,23,2023
REM-RBSMWN1-EM,,,,23,2023
REM-RBSMWN2-EM,Order Management,Alignment NPD/PIPO,Alignment NPD/PIPO,23,2023
REM-RLOIMWN1-W,,,,23,2023
REM-RLOIMWN2-W,,,,23,2023
REM-RPBTUMW-W,,,,23,2023
REM-RRBSMWN1-EM,,,,23,2023
REM-RRBSMWN2-EM,Order Management,Alignment NPD/PIPO,Alignment NPD/PIPO,23,2023
REM-SBMW-W100ML,,,,23,2023
REM-SBMW-W240ML,,,,23,2023
REM-SBRMW-EM,,,,23,2023
REM-SBRMWN2-EM,,,,23,2023
S-A1SEC-W,,,,23,2023
S-CSCB01-B,,,,23,2023
S-CSPB01-B,,,,23,2023
S-CSYP01-B,,,,23,2023
S-DFSEC-W,,,,23,2023
S-NFSHFT-W,,,,23,2023
S-NFSSHFT-W,,,,23,2023
S-NSSEC-W,,,,23,2023
S-P1A2-P2,,,,23,2023
S-P1A2-P200,,,,23,2023
S-P1A2-P450,,,,23,2023
S-P1G-P200,,,,23,2023
S-P1L-P2,,,,23,2023
S-P1L-P200,,,,23,2023
S-P1L-P450,,,,23,2023
S-P1SEL2-P450,,,,23,2023
S-P1SRL-P450,,,,23,2023
S-R2A1SEC-W,,,,23,2023
S-R2DFSEC-W,,,,23,2023
S-R2NSSEC-W,,,,23,2023
S-R2USSEC-W,,,,23,2023
S-USSEC-W,,,,23,2023
SGL-P1-P200,,,,23,2023
SHAR-SM-MO,,,,23,2023
SL-P1-P200,,,,23,2023
SRM-ABSR-L,,,,23,2023
SRM-ABST-L,,,,23,2023
SRM-AN1-EM,,,,23,2023
SRM-AN1-OMG,Supply,Production Capacity,Machine Capacity,23,2023
SRM-ASRM-W,,,,23,2023
SRM-ASSE-EM10ML,Order Management,Alignment NPD/PIPO,Alignment NPD/PIPO,23,2023
SRM-BA-WL,,,,23,2023
SRM-BRSR-L,,,,23,2023
SRM-BRSRN2-L,,,,23,2023
SRM-BSS-EM,,,,23,2023
SRM-BSSN2-EM,,,,23,2023
SRM-CAB-W,,,,23,2023
SRM-CD-W17ML,,,,23,2023
SRM-CDSI-W,Order Management,Alignment NPD/PIPO,Alignment NPD/PIPO,23,2023
SRM-CLA-W,,,,23,2023
SRM-CSAE-W,,,,23,2023
SRM-CSRO-W,,,,23,2023
SRM-DB-WL,,,,23,2023
SRM-ELB-W,,,,23,2023
SRM-FS-KA,Demand Opportunity,Material,,23,2023
SRM-H-MO33ML,,,,23,2023
SRM-LSA-W,,,,23,2023
SRM-MP-WL,Order Management,Alignment NPD/PIPO,Alignment NPD/PIPO,23,2023
SRM-MPAOC-EM,,,,23,2023
SRM-NFSCABE-W,,,,23,2023
SRM-NFSCABN2-W,,,,23,2023
SRM-NFSFS-KA,,,,23,2023
SRM-NFSMPAOC-EM,,,,23,2023
SRM-NS-TA,,,,23,2023
SRM-OI-WL,Order Management,Alignment NPD/PIPO,Alignment NPD/PIPO,23,2023
SRM-PB-W,,,,23,2023
SRM-PGN1-OMG,,,,23,2023
SRM-PGN2-OMG,,,,23,2023
SRM-PPAS-MO,,,,23,2023
SRM-PPBS-MO,,,,23,2023
SRM-PPHS-MO,,,,23,2023
SRM-PSDS-MO,,,,23,2023
SRM-PSHS-MO,,,,23,2023
SRM-PSOC-MO,,,,23,2023
SRM-R2WSIBS-W,,,,23,2023
SRM-RABS-KA,,,,23,2023
SRM-RASSE-EM,,,,23,2023
SRM-RBSS-EM,Order Management,Alignment NPD/PIPO,Alignment NPD/PIPO,23,2023
SRM-RBSSN2-EM,,,,23,2023
SRM-RIH-W,Order Management,Alignment NPD/PIPO,Alignment NPD/PIPO,23,2023
SRM-RLSAN1-W,,,,23,2023
SRM-RLSAN2-W,,,,23,2023
SRM-RRIH-W,,,,23,2023
SRM-RRYIS-W,,,,23,2023
SRM-RRYTEN1-W,,,,23,2023
SRM-RRYTEN2-W,,,,23,2023
SRM-RRYUMS-W,,,,23,2023
SRM-RS-TA,,,,23,2023
SRM-RWSIBS-W,Order Management,Alignment NPD/PIPO,Alignment NPD/PIPO,23,2023
SRM-RWSPTEN1-W,,,,23,2023
SRM-RWSPTEN2-W,,,,23,2023
SRM-RWSPTEN4-W,,,,23,2023
SRM-SC-TA,,,,23,2023
SS-DUVSDE-L,,,,23,2023
SS-DUVSDEN2-L,,,,23,2023
SS-NCSW-KA,,,,23,2023
SS-NFSPPUDS-MO,,,,23,2023
SS-NFSSBAT30-EM,,,,23,2023
SS-PPUDS-MO,Order Management,Alignment NPD/PIPO,Alignment NPD/PIPO,23,2023
SS-PSMU-MO,Order Management,Alignment NPD/PIPO,Alignment NPD/PIPO,23,2023
SS-R2UVSASP-W,,,,23,2023
SS-R2UVSLMS-W,,,,23,2023
SS-RPSMUI-MO,Order Management,Alignment NPD/PIPO,Alignment NPD/PIPO,23,2023
SS-RUVSAFEN3-W,Supply,Packaging Material,,23,2023
SS-RUVSASP-W,Order Management,Alignment NPD/PIPO,Alignment NPD/PIPO,23,2023
SS-RUVSLMS-W,Order Management,Alignment NPD/PIPO,Alignment NPD/PIPO,23,2023
SS-SB45-EM,Order Management,Alignment NPD/PIPO,Alignment NPD/PIPO,23,2023
SS-SB50-EM,,,,23,2023
SS-SBAS-EM,Order Management,Alignment NPD/PIPO,Alignment NPD/PIPO,23,2023
SS-SBAT30-EM,,,,23,2023
SS-SBAT30N2-EM,,,,23,2023
SS-SBSP30-EM,,,,23,2023
SS-UVFM1-OMG,,,,23,2023
SS-UVSAFE-W,Supply,Production Capacity,Machine Capacity,23,2023
SS-UVSAFEIF-W,,,,23,2023
SS-UVSAMSF-W,Order Management,Alignment NPD/PIPO,Alignment NPD/PIPO,23,2023
SS-UVSASP-W,,,,23,2023
SS-UVSDSIF-W,Order Management,Alignment NPD/PIPO,Alignment NPD/PIPO,23,2023
SS-UVSDSPB-W,Order Management,Alignment NPD/PIPO,Alignment NPD/PIPO,23,2023
SS-UVSFB-W,,,,23,2023
SS-UVSLMS-W,Supply,Production Capacity,Machine Capacity,23,2023
SS-UVSRMS-W,,,,23,2023
T-CSHT01-B,Order Management,Alignment NPD/PIPO,Alignment NPD/PIPO,23,2023
TC-CPLS01-W,,,,23,2023
TC-CPLS02-W,,,,23,2023
TC-CPLS03-W,,,,23,2023
TC-CPLS04-W,,,,23,2023
TC-FC-MO14G,,,,23,2023
TC-IPPF01-W,,,,23,2023
TC-IPPF02-W,,,,23,2023
TC-IPPF03-W,,,,23,2023
TC-IPPF04-W,,,,23,2023
TC-IPPF05-W,,,,23,2023
TC-IPPF06-W,,,,23,2023
TC-PC01-MO12G,,,,23,2023
TC-PC02-MO12G,,,,23,2023
TC-PC03-MO12G,,,,23,2023
TC-PC04-MO12G,,,,23,2023
TC-PC05-MO12G,,,,23,2023
TC-PC06-MO12G,,,,23,2023
TC-PC07-MO12G,,,,23,2023
TC-PC08-MO12G,,,,23,2023
TC-PMC21-MO12G,,,,23,2023
TC-PMC31-MO,,,,23,2023
TC-PMC41-MO,,,,23,2023
TC-PMC51-MO,,,,23,2023
TC-PMC62-MO12G,,,,23,2023
TC-PMN10-MO12G,,,,23,2023
TC-PMN20-MO,,,,23,2023
TC-PMN30-MO12G,,,,23,2023
TC-PMN40-MO,,,,23,2023
TC-PMN50-MO,,,,23,2023
TC-PMW12-MO,,,,23,2023
TC-PMW21-MO,,,,23,2023
TC-PMW22-MO12G,,,,23,2023
TC-PMW30-MO,,,,23,2023
TC-PMW32-MO,,,,23,2023
TC-PMW33-MO12G,,,,23,2023
TC-PMW41-MO12G,,,,23,2023
TC-PMW42-MO12G,,,,23,2023
TC-PMW50-MO,,,,23,2023
TC-PMW60-MO,,,,23,2023
TC-PPCN-MO3X12G,,,,23,2023
"TC-PPHC-MO8X3,5G",,,,23,2023
TC-R2E01-W,,,,23,2023
TC-R2E02-W,,,,23,2023
TC-R2E03-W,,,,23,2023
TC-R2E04-W,,,,23,2023
TC-R2E05-W,,,,23,2023
TC-R2RE01-W,,,,23,2023
TC-R2RE02-W,,,,23,2023
TC-R2RE03-W,,,,23,2023
TC-R2RE04-W,,,,23,2023
TC-R2RE05-W,,,,23,2023
TC-R3LEC01-W,Order Management,Alignment NPD/PIPO,Alignment NPD/PIPO,23,2023
TC-R3LEC02-W,Order Management,Alignment NPD/PIPO,Alignment NPD/PIPO,23,2023
TC-R3LEC03-W,Order Management,Alignment NPD/PIPO,Alignment NPD/PIPO,23,2023
TC-R3LEC04-W,Order Management,Alignment NPD/PIPO,Alignment NPD/PIPO,23,2023
TC-R3LLF01-W,,,,23,2023
TC-R3LLF02-W,Order Management,Alignment NPD/PIPO,Alignment NPD/PIPO,23,2023
TC-R3LLF03-W,Order Management,Alignment NPD/PIPO,Alignment NPD/PIPO,23,2023
TC-R3LLF04-W,Order Management,Alignment NPD/PIPO,Alignment NPD/PIPO,23,2023
TC-R3LLF05-W,Supply,Production Capacity,Machine Capacity,23,2023
TC-R3LLF06-W,Order Management,Alignment NPD/PIPO,Alignment NPD/PIPO,23,2023
TC-R3LLF07-W,Order Management,Alignment NPD/PIPO,Alignment NPD/PIPO,23,2023
TC-R4LEC01-W,,,,23,2023
TC-R4LEC02-W,,,,23,2023
TC-R4LEC03-W,,,,23,2023
TC-R4LEC04-W,,,,23,2023
TC-R4LLF01-W,,,,23,2023
TC-R4LLF02-W,,,,23,2023
TC-R4LLF03-W,,,,23,2023
TC-R4LLF04-W,,,,23,2023
TC-R4LLF05-W,,,,23,2023
TC-R4LLF06-W,,,,23,2023
TC-R4LLF07-W,,,,23,2023
TC-RIPPF01-W,,,,23,2023
TC-RIPPF02-W,,,,23,2023
TC-RIPPF03-W,,,,23,2023
TC-RIPPF04-W,,,,23,2023
TC-RIPPF05-W,,,,23,2023
TC-RIPPF06-W,,,,23,2023
TC-RPC01-MO12G,,,,23,2023
TC-RPC02-MO12G,,,,23,2023
TC-RPC03-MO12G,,,,23,2023
TC-RPC04-MO12G,,,,23,2023
TC-RPC05-MO12G,,,,23,2023
TC-RPC08-MO12G,,,,23,2023
TC-RPMC21-MO,,,,23,2023
TC-RPMC62-MO,,,,23,2023
TC-RPMN10-MO,,,,23,2023
TC-RPMN20-MO,,,,23,2023
TC-RPMN30-MO,,,,23,2023
TC-RPMN40-MO,,,,23,2023
TC-RPMN50-MO,,,,23,2023
TC-RPMW22-MO,Order Management,Alignment NPD/PIPO,Alignment NPD/PIPO,23,2023
TC-RPMW30-MO,Order Management,Alignment NPD/PIPO,Alignment NPD/PIPO,23,2023
TC-RPMW33-MO,Order Management,Alignment NPD/PIPO,Alignment NPD/PIPO,23,2023
TC-RPMW41-MO,Order Management,Alignment NPD/PIPO,Alignment NPD/PIPO,23,2023
TC-RPMW42-MO,Order Management,Alignment NPD/PIPO,Alignment NPD/PIPO,23,2023
TC-RR3LEC01-W,Order Management,Alignment NPD/PIPO,Alignment NPD/PIPO,23,2023
TC-RR3LEC02-W,Order Management,Alignment NPD/PIPO,Alignment NPD/PIPO,23,2023
TC-RR3LEC03-W,Order Management,Alignment NPD/PIPO,Alignment NPD/PIPO,23,2023
TC-RR3LEC04-W,Supply,Production Capacity,Machine Capacity,23,2023
TC-RR3LLF01-W,Supply,Production Capacity,Machine Capacity,23,2023
TC-RR3LLF02-W,Order Management,Alignment NPD/PIPO,Alignment NPD/PIPO,23,2023
TC-RR3LLF03-W,Order Management,Alignment NPD/PIPO,Alignment NPD/PIPO,23,2023
TC-RR3LLF04-W,Order Management,Alignment NPD/PIPO,Alignment NPD/PIPO,23,2023
TC-RR3LLF05-W,Order Management,Alignment NPD/PIPO,Alignment NPD/PIPO,23,2023
TC-RR3LLF06-W,Order Management,Alignment NPD/PIPO,Alignment NPD/PIPO,23,2023
TC-RR3LLF07-W,Order Management,Alignment NPD/PIPO,Alignment NPD/PIPO,23,2023
TC-RR4LEC01-W,,,,23,2023
TC-RR4LEC02-W,,,,23,2023
TC-RR4LEC03-W,,,,23,2023
TC-RR4LEC04-W,,,,23,2023
TC-RR4LLF01-W,,,,23,2023
TC-RR4LLF02-W,,,,23,2023
TC-RR4LLF03-W,,,,23,2023
TC-RR4LLF04-W,,,,23,2023
TC-RR4LLF05-W,,,,23,2023
TC-RR4LLF06-W,Order Management,Alignment NPD/PIPO,Alignment NPD/PIPO,23,2023
TC-RR4LLF07-W,Order Management,Alignment NPD/PIPO,Alignment NPD/PIPO,23,2023
TC-RVPMC31-MO,Order Management,Alignment NPD/PIPO,Alignment NPD/PIPO,23,2023
TC-RVPMC41-MO,Order Management,Alignment NPD/PIPO,Alignment NPD/PIPO,23,2023
TC-RVPMC51-MO,Order Management,Alignment NPD/PIPO,Alignment NPD/PIPO,23,2023
TC-RVPMW12-MO,Order Management,Alignment NPD/PIPO,Alignment NPD/PIPO,23,2023
TC-RVPMW21-MO,Order Management,Alignment NPD/PIPO,Alignment NPD/PIPO,23,2023
TC-RVPMW32-MO,Order Management,Alignment NPD/PIPO,Alignment NPD/PIPO,23,2023
TC-RVPMW50-MO,Order Management,Alignment NPD/PIPO,Alignment NPD/PIPO,23,2023
TC-RVPMW60-MO,Order Management,Alignment NPD/PIPO,Alignment NPD/PIPO,23,2023
TC-W3ELB2-W12G,,,,23,2023
TC-W3ELI3-W12G,,,,23,2023
TC-W3ELLB1-W12G,,,,23,2023
TC-W3ELLI4-W12G,,,,23,2023
TC-W3RELB2-W12G,,,,23,2023
TC-W3RELI3-W12G,,,,23,2023
TC-W3RELLB1-W12G,,,,23,2023
TC-W3RELLI4-W12G,,,,23,2023
TH-VSKG01-B,,,,23,2023
TH-VSKS01-B,,,,23,2023
TH-VSLS01-B,,,,23,2023
TWC-CLFTA-W,,,,23,2023
TWC-CLFTB-W,,,,23,2023
TWC-CLFTC-W,,,,23,2023
TWC-CLFTD-W,,,,23,2023
TWC-CLFTE-W,,,,23,2023
TWC-CLFTF-W,,,,23,2023
TWC-CLFTG-W,,,,23,2023
TWC-CLFTH-W,,,,23,2023
TWC-CLFTRA-W,,,,23,2023
TWC-CLFTRB-W,,,,23,2023
TWC-CLFTRC-W,,,,23,2023
TWC-CLFTRD-W,,,,23,2023
TWC-CLFTRE-W,,,,23,2023
TWC-CLFTRF-W,,,,23,2023
TWC-CLFTRG-W,,,,23,2023
TWC-CLFTRH-W,,,,23,2023
TWC-EL01-W,,,,23,2023
TWC-EL02-W,,,,23,2023
TWC-EL03-W,,,,23,2023
TWC-EL04-W,,,,23,2023
TWC-EL05-W,,,,23,2023
TWC-EL06-W,,,,23,2023
TWC-OMGD-OMG,,,,23,2023
TWC-OMGL-OMG,,,,23,2023
TWC-OMGM-OMG,,,,23,2023
TWC-TOMGD-OMG,,,,23,2023
TWC-TOMGL-OMG,,,,23,2023
TWC-TOMGM-OMG,,,,23,2023
VIT-NVC-N,,,,23,2023
VIT-NVD3-N,,,,23,2023
VIT-NVE-N,,,,23,2023
WJ-P1WS-P100,,,,23,2023
WL-P1-P100,,,,23,2023